salesorderid,salesorderdetailid,carriertrackingnumber,orderqty,productid,specialofferid,unitprice,unitpricediscount,rowguid,modifieddate
72555,115084,,1,800,1,1120.49,0.0,aedb241c-a576-4ffc-badb-b017b82bf6aa,2014-05-09
72555,115085,,1,922,1,3.99,0.0,2325707a-e9b1-4935-b215-2ea2c2b2a399,2014-05-09
72555,115086,,1,932,1,24.99,0.0,1fb6e241-900f-41a0-acbc-6e934ada4547,2014-05-09
72555,115087,,1,708,1,34.99,0.0,ecad3d16-97ef-43ba-94f9-ccb4490c5354,2014-05-09
72555,115088,,1,864,1,63.5,0.0,f9fe1849-21e4-416a-9ad9-aa4f136a2e4e,2014-05-09
72556,115089,,1,799,1,1120.49,0.0,8b26c49b-549e-4e9f-a938-13ed58eb06f4,2014-05-09
72556,115090,,1,932,1,24.99,0.0,97da87d6-c518-403d-a0da-ff0c6cc4ffee,2014-05-09
72556,115091,,1,858,1,24.49,0.0,9c1e2cbf-bf33-4e63-b9f3-4e83e6b396e2,2014-05-09
72557,115092,,1,800,1,1120.49,0.0,e2156791-46b0-4639-8a5b-702444829ccd,2014-05-09
72557,115093,,1,882,1,53.99,0.0,162bf04a-430f-482d-9672-91972a1ab824,2014-05-09
72557,115094,,1,712,1,8.99,0.0,0df82e55-60dc-4a78-8d6c-260ec0794bd8,2014-05-09
72558,115095,,1,799,1,1120.49,0.0,991a6da3-26a1-4ded-b535-a66783cf07f6,2014-05-09
72559,115096,,1,977,1,539.99,0.0,ebe4ff99-3a91-4c0a-b209-150493d8db1d,2014-05-09
72559,115097,,1,872,1,8.99,0.0,a3fa2aef-708c-4c4e-9449-dd8f006bfd39,2014-05-09
72559,115098,,1,870,1,4.99,0.0,60357756-a2f5-4e28-b3b1-0923681bf199,2014-05-09
72559,115099,,1,708,1,34.99,0.0,a935e718-65c9-45d3-9ad7-0168cdd5c265,2014-05-09
72560,115100,,1,797,2,1120.49,0.0,5c95383d-d985-437d-976b-e8ea48437ac8,2014-05-09
72560,115101,,1,932,1,24.99,0.0,7f5ae2f7-5dad-48d1-a347-a0bd516b519b,2014-05-09
72560,115102,,1,873,2,2.29,0.0,421bd35e-e8f8-4e5d-8c2c-c1fa042502d2,2014-05-09
72561,115103,,1,783,1,2294.99,0.0,dd6e4512-c23e-4755-aaab-e7f3ad8da676,2014-05-09
72561,115104,,1,878,1,21.98,0.0,e5ac0ad9-1558-4920-8e01-74c8a4059b0b,2014-05-09
72561,115105,,1,873,1,2.29,0.0,a42d70c2-a37d-48b7-b5d1-e4ff83b79f3a,2014-05-09
72562,115106,,1,981,1,769.49,0.0,5fec2e9d-303b-473c-aa66-83452f86f7f4,2014-05-09
72563,115107,,1,972,1,1214.85,0.0,28b8a521-584a-4e7b-97c1-5e2673dde5f5,2014-05-09
72563,115108,,1,884,1,53.99,0.0,4e45f49f-18d2-4cb6-8791-7b0ebe540c9d,2014-05-09
72564,115109,,1,956,1,2384.07,0.0,d65e80ae-2755-466b-9496-1bec8d221d4e,2014-05-09
72564,115110,,1,875,1,8.99,0.0,71add9c8-83aa-4d44-a618-7bf140455637,2014-05-09
72565,115111,,1,967,1,2384.07,0.0,494ab647-247c-4332-8c84-3440a8194a52,2014-05-09
72565,115112,,1,711,1,34.99,0.0,a2ca2f38-1a45-46ad-9f3a-58d34be018f6,2014-05-09
72566,115113,,1,954,1,2384.07,0.0,8068c640-d1f9-415a-a357-9dda16cdd78e,2014-05-09
72566,115114,,1,872,1,8.99,0.0,4ff90bc5-45c4-4fe3-ad3e-c1dd387b341a,2014-05-09
72567,115115,,1,956,1,2384.07,0.0,b6ef17c4-94ca-452e-b1dc-c6696faa44e0,2014-05-09
72567,115116,,1,934,1,28.99,0.0,99464135-90d3-41e3-a129-06036e713a4b,2014-05-09
72567,115117,,1,923,1,4.99,0.0,d9c68355-8ad2-4ed7-a9a9-f56d9ae1f834,2014-05-09
72567,115118,,1,880,1,54.99,0.0,77674d0e-57ca-4119-97d6-45c5fe643940,2014-05-09
72567,115119,,1,712,1,8.99,0.0,29819186-9e5d-45ba-aa69-1fad81e844cd,2014-05-09
72568,115120,,1,997,1,539.99,0.0,d87e0846-1ee1-4799-b7a7-668e534b8b79,2014-05-09
72568,115121,,1,872,1,8.99,0.0,423c14d9-cd3c-4a6a-a6ab-e1b64a204188,2014-05-09
72568,115122,,1,870,1,4.99,0.0,52c5d26f-cfdb-4d21-b4a2-7f0b6facd976,2014-05-09
72568,115123,,1,711,1,34.99,0.0,29780186-0c20-48bf-a3a3-491f5e034437,2014-05-09
72569,115124,,1,998,1,539.99,0.0,24ad4cd1-ed66-41e1-bb06-78490520a89a,2014-05-09
72569,115125,,1,922,1,3.99,0.0,0a3d878a-9484-431f-a184-3100f82631f9,2014-05-09
72569,115126,,1,931,1,21.49,0.0,d5b1bbe4-e5e8-4bab-9d8e-a49634eb354f,2014-05-09
72569,115127,,1,866,1,63.5,0.0,d021a8fc-59c8-4749-800b-e67eb748f150,2014-05-09
72570,115128,,1,977,1,539.99,0.0,02f2304a-82a2-4c0c-b55f-93c45f12cd4e,2014-05-09
72571,115129,,1,999,1,539.99,0.0,a29d3362-abc1-4278-828d-0e22130e41b9,2014-05-09
72571,115130,,1,870,1,4.99,0.0,a6105958-c7b8-4b15-bc1b-7a1f158d2985,2014-05-09
72571,115131,,1,872,1,8.99,0.0,7720f399-b651-441f-9725-b19e8b030e22,2014-05-09
72571,115132,,1,707,1,34.99,0.0,2bbc7c4c-dfbd-4580-bb10-91e29f9f61b7,2014-05-09
72572,115133,,1,799,1,1120.49,0.0,f51e0129-b91f-4e70-8e07-75d8a60844ba,2014-05-09
72572,115134,,1,711,1,34.99,0.0,0f8e0413-be16-4a78-b58b-57e4d423dba5,2014-05-09
72572,115135,,1,713,1,49.99,0.0,1fef00cc-c125-43f1-a340-0c8579b4bfe4,2014-05-09
72573,115136,,1,800,1,1120.49,0.0,f7f70c04-4b2e-46c8-9746-aba4b5847671,2014-05-09
72573,115137,,1,881,1,53.99,0.0,8d9c387b-dafa-4aa7-98cb-9dcb5927df49,2014-05-09
72574,115138,,1,976,1,1700.99,0.0,d9bc7e89-72c3-4588-833d-9889f6d6ca08,2014-05-09
72574,115139,,1,883,1,53.99,0.0,a1bc8ed0-ccd6-4a10-9358-6caaacc85635,2014-05-09
72574,115140,,1,860,1,24.49,0.0,8d37fda2-afef-47b3-9e6c-8a01e1177d9e,2014-05-09
72575,115141,,1,976,1,1700.99,0.0,8d89dd15-c36c-40b9-ab4d-d82bcb80bf09,2014-05-09
72575,115142,,1,922,1,3.99,0.0,a16da23c-299c-4825-8f2d-74408b4a2207,2014-05-09
72575,115143,,1,932,1,24.99,0.0,9c91c317-0525-48dd-b544-683e74e8c86e,2014-05-09
72575,115144,,1,707,1,34.99,0.0,c9c0f3cb-2017-40cc-9547-a4c4bcf8cc24,2014-05-09
72576,115145,,1,975,1,1700.99,0.0,8db986d2-4e79-4a22-861b-ee4f5be2d6d1,2014-05-09
72577,115146,,1,974,1,1700.99,0.0,5da8671c-fb99-4a2d-8fed-5fdb556900f9,2014-05-09
72577,115147,,1,883,1,53.99,0.0,db37fc44-6d48-43cc-ad3a-76c559c08bcb,2014-05-09
72578,115148,,1,999,2,539.99,0.0,5d006519-dc8d-444d-9d7e-de72bb7dbf30,2014-05-09
72578,115149,,1,931,1,21.49,0.0,c9d2aa22-782d-4523-aaca-0572692a4455,2014-05-09
72579,115150,,1,998,1,539.99,0.0,264a6450-22ad-47e8-bef3-fa81cda19462,2014-05-09
72579,115151,,1,708,1,34.99,0.0,cca096df-a677-4ce2-b2a2-a50ef4c9913d,2014-05-09
72580,115152,,1,955,1,2384.07,0.0,f6d56109-2548-4fd3-bdb5-2ea20c5fde93,2014-05-09
72580,115153,,1,712,1,8.99,0.0,dd9059ff-af14-4e31-80d0-53088e09f579,2014-05-09
72580,115154,,1,707,1,34.99,0.0,fa7bdc00-e0bd-4109-b281-88b222078fc6,2014-05-09
72581,115155,,1,971,1,1214.85,0.0,b9003112-12f6-4ca8-83e5-19c8dcdb6421,2014-05-09
72581,115156,,1,712,1,8.99,0.0,2c806349-e059-4d6e-a9f0-1e0f0a4c3c77,2014-05-09
72582,115157,,1,929,1,29.99,0.0,47c4261d-f44a-41b7-9823-e32e05e455ec,2014-05-10
72582,115158,,1,873,2,2.29,0.0,640b3e7c-2664-4d5f-a83c-07052b090c99,2014-05-10
72583,115159,,1,931,1,21.49,0.0,52d9de03-4788-4601-b955-afbeba49a0be,2014-05-10
72583,115160,,1,866,1,63.5,0.0,3374b53a-1dd5-4248-b464-e93e3a52b6ac,2014-05-10
72583,115161,,1,922,1,3.99,0.0,755cb984-f305-4e91-8fee-fbaa8f0566d9,2014-05-10
72584,115162,,1,921,1,4.99,0.0,971969fd-9290-438e-b067-6ad63b9c5448,2014-05-10
72585,115163,,1,923,1,4.99,0.0,35a229c1-2688-4022-ae19-5f75b8dde488,2014-05-10
72586,115164,,1,882,1,53.99,0.0,ff0e8d6a-bbb5-48ad-a08b-b8634e2eb572,2014-05-10
72587,115165,,1,794,1,2443.35,0.0,af75f4b6-c1b7-4df8-b01b-fb3f3b649474,2014-05-10
72587,115166,,1,922,1,3.99,0.0,64d88a20-1fd1-4932-95e9-af583f4b7323,2014-05-10
72587,115167,,1,933,1,32.6,0.0,a3f44e69-fe19-412e-af97-df35993b2ed1,2014-05-10
72587,115168,,1,873,2,2.29,0.0,dd921a54-0442-4b02-828a-dcf24afe293f,2014-05-10
72587,115169,,1,877,1,7.95,0.0,f482bc59-e2d6-4b79-a70c-aeaa35c1f7fc,2014-05-10
72588,115170,,1,783,1,2294.99,0.0,29d3cd5d-264d-437e-8dbe-cb360c830a82,2014-05-10
72588,115171,,1,930,1,35.0,0.0,cd7a385b-f115-45ba-bed6-f61cbdbb9b0e,2014-05-10
72588,115172,,1,921,1,4.99,0.0,1e8cbe03-3909-4a5c-b557-fffa0744d35d,2014-05-10
72589,115173,,1,781,1,2319.99,0.0,55b5b3bd-6251-4763-bc56-06145782d6d8,2014-05-10
72589,115174,,1,711,1,34.99,0.0,8867dc9f-e518-4e13-9ec3-813bd4b319fa,2014-05-10
72590,115175,,1,781,2,2319.99,0.0,fb709fe1-2a62-4ae1-bbdb-42340af938dc,2014-05-10
72590,115176,,1,878,1,21.98,0.0,eab13fc7-34a3-45fe-9ec8-93fa11ef467c,2014-05-10
72590,115177,,1,882,1,53.99,0.0,9b50a171-a00b-4511-b3b1-3ab76e7d444d,2014-05-10
72591,115178,,1,782,1,2294.99,0.0,9dc5839b-8f4e-4a73-aa92-2522aa4d5ea3,2014-05-10
72591,115179,,1,711,1,34.99,0.0,72bc1383-aa4a-48d6-b02c-841863db7631,2014-05-10
72592,115180,,1,779,2,2319.99,0.0,3d92ce90-b7ec-4ed6-8c82-a1602f26de1b,2014-05-10
72592,115181,,1,930,1,35.0,0.0,b36ae623-b92f-44ad-80df-9bdf4069bc64,2014-05-10
72592,115182,,1,921,1,4.99,0.0,9862e50a-71d5-4f21-8629-c455c898965c,2014-05-10
72593,115183,,1,782,1,2294.99,0.0,120a801c-ab89-41e0-8b98-99033b13df62,2014-05-10
72593,115184,,1,876,1,120.0,0.0,359baf20-4197-4134-adf9-38e128adb967,2014-05-10
72593,115185,,1,712,1,8.99,0.0,178280ec-4ee2-4be1-9163-aa05a774a135,2014-05-10
72594,115186,,1,781,1,2319.99,0.0,db808d81-6332-40e9-8251-37cfc7fb6f90,2014-05-10
72594,115187,,1,930,1,35.0,0.0,b10e9f15-c901-4e12-b835-c0a6427c1606,2014-05-10
72594,115188,,1,921,1,4.99,0.0,8809a5f2-e329-4523-8b70-709f72364905,2014-05-10
72594,115189,,1,712,1,8.99,0.0,50e36f15-5a7d-4987-8926-6636942792ad,2014-05-10
72594,115190,,1,878,1,21.98,0.0,c6b704fa-a3b4-4457-8a3b-9cec3a8912eb,2014-05-10
72595,115191,,1,993,1,539.99,0.0,86d5c8ab-c09a-4a65-865b-723c3af0f183,2014-05-10
72595,115192,,1,711,1,34.99,0.0,5ad2e85d-e2d1-4d29-8f7a-ca3b63ffe4d6,2014-05-10
72596,115193,,1,873,1,2.29,0.0,2edcb3fe-86aa-47e8-a777-2b596b6fc137,2014-05-10
72597,115194,,1,712,1,8.99,0.0,eee902ec-30eb-4cca-b7ab-85fdd695600b,2014-05-10
72598,115195,,1,923,1,4.99,0.0,43a38e6e-4ca8-426b-8c2f-308907f936f6,2014-05-10
72598,115196,,1,880,1,54.99,0.0,afa6fb9b-a033-473e-a03a-eff285f762f4,2014-05-10
72599,115197,,1,922,1,3.99,0.0,96e7d144-204d-4c0d-b60f-111cf74d77f5,2014-05-10
72599,115198,,1,707,1,34.99,0.0,b65715a7-8e8c-4dba-a0bc-267bfd8e8166,2014-05-10
72599,115199,,1,858,1,24.49,0.0,771a1149-7b23-4761-a8cf-ec2c52de83f6,2014-05-10
72600,115200,,1,923,1,4.99,0.0,6f2f1921-3a53-4578-ac50-1ad2abb73a8e,2014-05-10
72600,115201,,1,934,1,28.99,0.0,3dcf947b-8e4e-4e2e-8a76-fb4786fb71d2,2014-05-10
72600,115202,,1,872,1,8.99,0.0,8e13c973-727d-4e89-8852-efdf5db04d19,2014-05-10
72600,115203,,1,870,1,4.99,0.0,adf5335f-64d5-4921-a028-ccbc939cd63c,2014-05-10
72601,115204,,1,932,1,24.99,0.0,aab2695d-21ad-4db3-a1af-cd7b5c816fcf,2014-05-10
72602,115205,,1,928,1,24.99,0.0,dc1ef4cc-b4e1-49b1-b158-90a35955c4e1,2014-05-10
72603,115206,,1,871,1,9.99,0.0,ee1f2df4-c2de-4471-8520-79f23bd69c21,2014-05-10
72603,115207,,1,870,1,4.99,0.0,8743598a-3197-4150-9596-1f7fdf7e9321,2014-05-10
72603,115208,,1,714,1,49.99,0.0,fd7e7cdd-5e01-4f16-b9cf-6c13d199641c,2014-05-10
72603,115209,,1,859,1,24.49,0.0,0fea0156-77ff-4540-baea-df8471b8e05e,2014-05-10
72604,115210,,1,871,1,9.99,0.0,c3ef22bf-94fa-40cc-9b59-6ef62283e7f1,2014-05-10
72604,115211,,1,870,1,4.99,0.0,65870a77-3de8-4499-9bee-97c05d4a5222,2014-05-10
72604,115212,,1,858,1,24.49,0.0,3ede58d5-7f84-4038-b3a7-c2dbf1ffd0f4,2014-05-10
72604,115213,,1,708,1,34.99,0.0,890ec39b-36ee-4872-8699-7dbd694ef8a3,2014-05-10
72605,115214,,1,868,1,69.99,0.0,de62fcb0-3f68-481e-9b86-7c83a8ff0954,2014-05-10
72606,115215,,1,867,1,69.99,0.0,d0bec622-f180-45e6-9ed8-9e07bf73d353,2014-05-10
72606,115216,,1,713,1,49.99,0.0,6cba6be2-7f97-4d5b-a077-42ef40d68832,2014-05-10
72606,115217,,1,712,1,8.99,0.0,6ffbd610-1955-45cf-a72e-3c549c4da66a,2014-05-10
72607,115218,,1,921,1,4.99,0.0,9b7b1d64-0b1d-40b0-b712-0313c23ba055,2014-05-10
72608,115219,,1,870,1,4.99,0.0,d6ad2ef5-15bd-4b51-bedd-d85e29697385,2014-05-10
72608,115220,,1,884,1,53.99,0.0,47154480-be1f-476a-8d21-b452edfcb529,2014-05-10
72609,115221,,1,878,1,21.98,0.0,936cba36-74e9-4af1-bac2-6213525f77bf,2014-05-10
72609,115222,,1,871,1,9.99,0.0,15c66eba-8a75-4d03-8c1b-ebb54927ceb9,2014-05-10
72609,115223,,1,870,1,4.99,0.0,77e05145-564c-4042-9550-831c0f2ed0d2,2014-05-10
72609,115224,,1,712,1,8.99,0.0,a1b019e4-9ccd-4d38-a0ec-d507290b6a71,2014-05-10
72610,115225,,1,922,1,3.99,0.0,a63fc67b-aad2-4dbf-9758-cb3b218444be,2014-05-10
72610,115226,,1,933,1,32.6,0.0,2051870c-54e6-4676-896a-5bdb42b7cad2,2014-05-10
72610,115227,,1,873,2,2.29,0.0,a73decb6-358c-4cda-9793-3688a58a5b05,2014-05-10
72610,115228,,1,877,1,7.95,0.0,535b2664-8040-4ace-9626-1673ae7c90c6,2014-05-10
72611,115229,,1,931,1,21.49,0.0,f080b38d-a829-4200-9db7-0b8f598e66ef,2014-05-10
72611,115230,,1,922,1,3.99,0.0,a62cb402-0df7-47df-a70c-a2ee002e0adc,2014-05-10
72611,115231,,1,712,1,8.99,0.0,0d324679-e8ea-41c9-aae6-d2357ec104df,2014-05-10
72611,115232,,1,708,1,34.99,0.0,ccab37ef-4c8c-4cc4-9834-eb11ff0332a6,2014-05-10
72612,115233,,1,923,1,4.99,0.0,f92e38a4-0599-41c5-9ea7-730201f11ec4,2014-05-10
72612,115234,,1,711,1,34.99,0.0,675f3ba5-efe9-4e1d-b551-7e360309995a,2014-05-10
72613,115235,,1,923,1,4.99,0.0,365af159-724f-4ea6-9ed2-adbd2a26b41f,2014-05-10
72613,115236,,1,934,1,28.99,0.0,85a45bcd-675b-4acc-b2af-05df3b9fcb39,2014-05-10
72613,115237,,1,707,1,34.99,0.0,ebd770ce-4b39-4057-a60b-b6f4bebe03bd,2014-05-10
72614,115238,,1,921,1,4.99,0.0,8aaed333-3584-4796-91b7-e98993bad42c,2014-05-10
72614,115239,,1,930,1,35.0,0.0,8a51f286-962a-4c50-af68-c3309c1d0873,2014-05-10
72614,115240,,1,707,1,34.99,0.0,a52ce7e1-b419-4fa2-86de-7b50e84e8a94,2014-05-10
72615,115241,,1,921,1,4.99,0.0,fad3238e-4ed8-420e-867b-81a962675b03,2014-05-10
72615,115242,,1,930,1,35.0,0.0,3ff8fab4-cdd8-42a9-8266-1a2ad5cd4606,2014-05-10
72615,115243,,1,708,1,34.99,0.0,5624428d-fe68-42c0-b4f3-aa0075de688f,2014-05-10
72615,115244,,1,860,1,24.49,0.0,ba72fc71-8307-4ae1-9af8-f9c6b439c251,2014-05-10
72616,115245,,1,991,1,539.99,0.0,c5e55e03-1aa0-4c3a-9ce6-da57c2c53ff6,2014-05-10
72616,115246,,1,871,1,9.99,0.0,ba012b8e-56bc-4f30-a281-92692fd9189e,2014-05-10
72616,115247,,1,870,1,4.99,0.0,5bd15825-e21f-4975-8016-cabdcbb286f6,2014-05-10
72617,115248,,1,980,1,769.49,0.0,b318bf3e-f8ed-4bf1-aff2-1d0ccabeb1ee,2014-05-10
72617,115249,,1,921,1,4.99,0.0,1e73f03b-5a6b-4dbc-9439-c51c3e5ef4d6,2014-05-10
72617,115250,,1,929,1,29.99,0.0,332f0c9b-c146-4a74-8bb5-03afac712d3a,2014-05-10
72617,115251,,1,711,1,34.99,0.0,e11ac761-ee38-4de2-b9c4-5be28c49c632,2014-05-10
72618,115252,,1,782,1,2294.99,0.0,c397b9f7-998b-418a-a93a-0bae80d72155,2014-05-10
72619,115253,,1,783,1,2294.99,0.0,77c0b531-6bc8-4db5-955d-7c76fd7fd927,2014-05-10
72619,115254,,1,878,1,21.98,0.0,593c046e-681f-4c8e-9576-a384ba81d121,2014-05-10
72619,115255,,1,711,1,34.99,0.0,ca241b46-8396-4de9-896b-e8e50c53021e,2014-05-10
72620,115256,,1,784,1,2294.99,0.0,11e4a256-74ef-4d78-bf5a-813d9a347d4c,2014-05-10
72620,115257,,1,930,1,35.0,0.0,100eb31e-6d64-49cc-a4e0-993d5ea84a4e,2014-05-10
72620,115258,,1,873,1,2.29,0.0,86049e72-fe7d-419b-bac9-73b11c2add20,2014-05-10
72621,115259,,1,959,1,742.35,0.0,21cffc8a-9b4d-4009-9f74-659a07f7aa8a,2014-05-10
72621,115260,,1,874,1,8.99,0.0,d5f57abd-5175-44a5-885a-afc027a5cdae,2014-05-10
72622,115261,,1,798,2,1120.49,0.0,265cda87-8ab2-4612-8f57-a976d292a40b,2014-05-10
72622,115262,,1,708,1,34.99,0.0,30d4b650-45be-4f15-8667-f2ba0cb935c6,2014-05-10
72622,115263,,1,859,1,24.49,0.0,f9aba3eb-1aad-43fc-afd4-1d46d3c9422c,2014-05-10
72623,115264,,1,799,1,1120.49,0.0,144aec1b-6ed4-4b3a-98f9-5b4eea7e5011,2014-05-10
72623,115265,,1,870,1,4.99,0.0,781e849a-7af1-409e-84f2-fafded9a97a1,2014-05-10
72623,115266,,1,858,1,24.49,0.0,6b4eda86-66d8-46fd-9e82-716cc9688551,2014-05-10
72623,115267,,1,872,1,8.99,0.0,a981e1fc-cc5a-48a4-8e01-3b342ee969f1,2014-05-10
72624,115268,,1,781,1,2319.99,0.0,1642aece-6c1e-47c5-899a-91cfda104127,2014-05-10
72624,115269,,1,930,1,35.0,0.0,8ae2de74-1cc3-4b08-aa65-80be9dfe6edd,2014-05-10
72624,115270,,1,921,1,4.99,0.0,a1e31aa7-a479-40a8-b2f7-aa9e733286cb,2014-05-10
72624,115271,,1,708,1,34.99,0.0,9f3fda31-d70b-41db-bec3-fa05c88b2c71,2014-05-10
72625,115272,,1,784,1,2294.99,0.0,a890780a-fae3-4d89-88d7-4b1cd367a778,2014-05-10
72625,115273,,1,871,1,9.99,0.0,3f144a47-98a5-4fa6-8304-12eb72bdf4bc,2014-05-10
72625,115274,,1,870,1,4.99,0.0,c2da325a-5bee-4421-9275-750bcedf1998,2014-05-10
72626,115275,,1,981,2,769.49,0.0,6addf711-3b0b-490d-be06-69ce0e9d03fb,2014-05-10
72626,115276,,1,867,1,69.99,0.0,298b3e36-9a49-4285-bb02-2042c4ce776a,2014-05-10
72627,115277,,1,958,1,742.35,0.0,fca25766-f224-4efc-8214-45cb60e78128,2014-05-10
72627,115278,,1,712,1,8.99,0.0,67bfe939-51c9-466e-8f2d-22bba6d5baac,2014-05-10
72628,115279,,1,971,1,1214.85,0.0,0b264816-0062-4cc1-b42c-d271c518be37,2014-05-10
72628,115280,,1,870,1,4.99,0.0,07e57a13-4e35-4560-8f65-0b187818ac98,2014-05-10
72628,115281,,1,712,1,8.99,0.0,d34f0a9e-79c2-45be-9d41-e1678ce76b42,2014-05-10
72628,115282,,1,872,1,8.99,0.0,d955bbc0-e2f8-4d79-bb08-1bd4fc0dc5f3,2014-05-10
72629,115283,,1,968,1,2384.07,0.0,fc5fadb4-6701-484d-8a03-65f7bbff2a54,2014-05-10
72629,115284,,1,872,1,8.99,0.0,094bc0e8-8d60-41c1-83cb-fc71026da599,2014-05-10
72629,115285,,1,870,1,4.99,0.0,c224ebdd-2001-43a9-9808-767cff8bd177,2014-05-10
72629,115286,,1,711,1,34.99,0.0,30cc4a2b-da17-4e75-9b71-66bdd7288568,2014-05-10
72630,115287,,1,998,1,539.99,0.0,ece7e45d-7442-4764-939b-54f99988f41f,2014-05-10
72630,115288,,1,931,1,21.49,0.0,a72d017d-92a6-4ae8-bf98-eb3b32a540e0,2014-05-10
72630,115289,,1,922,1,3.99,0.0,5e37649f-fab3-4012-b153-80c398c523b7,2014-05-10
72630,115290,,1,873,1,2.29,0.0,8fa20475-711c-4fb9-b492-1d4b3f696bd5,2014-05-10
72631,115291,,1,800,1,1120.49,0.0,fccb25b8-9f3b-4512-af67-a5fc8c1d638d,2014-05-10
72631,115292,,1,870,1,4.99,0.0,d01cb69f-4e9b-434c-9791-c9bc6e3c86cd,2014-05-10
72631,115293,,1,872,1,8.99,0.0,19e59848-1136-4485-9920-686e0801ce2d,2014-05-10
72631,115294,,1,884,1,53.99,0.0,fcfacc97-6613-4b65-a58d-95502743b6ff,2014-05-10
72632,115295,,1,799,1,1120.49,0.0,3fabf52d-3e8b-4d8d-bbd7-d0e280d2223a,2014-05-10
72632,115296,,1,882,1,53.99,0.0,f692be9c-63e5-46de-a39d-12c0f114afb6,2014-05-10
72632,115297,,1,860,1,24.49,0.0,76eb6f9b-9760-47b9-a57e-d21f78a841e6,2014-05-10
72633,115298,,1,800,1,1120.49,0.0,044d0da7-17ac-4cca-9f55-1e733553a1ae,2014-05-10
72633,115299,,1,714,1,49.99,0.0,05887a5a-8d21-461c-b000-b0263d3fe555,2014-05-10
72634,115300,,1,974,1,1700.99,0.0,331422d4-de91-4e41-bd12-74f725e1c8e3,2014-05-10
72634,115301,,1,932,1,24.99,0.0,5804e47b-c13f-4e96-8469-43bc73f08a1b,2014-05-10
72634,115302,,1,873,1,2.29,0.0,d75df6bc-2665-432e-9a9a-0f288d43bd93,2014-05-10
72635,115303,,1,974,1,1700.99,0.0,25abc54b-7b28-46d7-aa17-c15d6694ebd6,2014-05-10
72636,115304,,1,975,1,1700.99,0.0,d16b3e9d-287a-4a29-b107-de8fe0bbb05f,2014-05-10
72636,115305,,1,707,1,34.99,0.0,2718e895-575b-4983-8cff-945892deb369,2014-05-10
72637,115306,,1,969,1,2384.07,0.0,8f0aef35-8280-41ae-9f0f-81450c90b431,2014-05-10
72637,115307,,1,875,1,8.99,0.0,afc104f3-f9b3-406b-9794-1bbc0dffa065,2014-05-10
72638,115308,,1,999,1,539.99,0.0,2e8c57ff-5dcf-47ce-8f14-f46b8a87ee01,2014-05-10
72638,115309,,1,708,1,34.99,0.0,347db14c-411a-4347-8307-59d5c5728bf7,2014-05-10
72639,115310,,1,970,1,1214.85,0.0,2cd22c12-4123-46b7-ad17-f7a3ef9f804c,2014-05-10
72639,115311,,1,708,1,34.99,0.0,84cba731-e7c4-4f08-a757-d831fc44ac5b,2014-05-10
72640,115312,,1,967,1,2384.07,0.0,1a344928-ae20-4637-bfdb-9ac48d4e3ba7,2014-05-10
72640,115313,,1,711,1,34.99,0.0,3c7cd89b-521b-4c90-a255-4769d217b474,2014-05-10
72641,115314,,1,928,1,24.99,0.0,f62dac6c-cab3-4278-a807-4357ec434e9a,2014-05-11
72641,115315,,1,921,1,4.99,0.0,dc2266e7-865c-45f7-bdc5-a832bbd2456a,2014-05-11
72641,115316,,1,878,1,21.98,0.0,e29d9bce-662c-4239-b642-1b36ccdc1110,2014-05-11
72641,115317,,1,873,2,2.29,0.0,f2da90de-f840-47dd-81ff-3584c4235e58,2014-05-11
72642,115318,,1,922,1,3.99,0.0,b70548e3-015d-44c3-b978-27b4a6e04b02,2014-05-11
72642,115319,,1,932,1,24.99,0.0,c3ff36fd-f21e-41d8-9b0a-d27519c5ab1d,2014-05-11
72642,115320,,1,865,1,63.5,0.0,140e6975-8501-4797-859b-046b02a2f853,2014-05-11
72643,115321,,1,878,1,21.98,0.0,ee8b9e68-0cf4-46f3-bc08-19fc8af8524c,2014-05-11
72643,115322,,1,883,1,53.99,0.0,2ad8efce-e413-456b-b381-15544709db2c,2014-05-11
72644,115323,,1,930,1,35.0,0.0,e937acc6-e6d6-4d43-b351-040a08d68272,2014-05-11
72644,115324,,1,921,1,4.99,0.0,63a209db-49a8-4723-ae11-133b8f0a3dee,2014-05-11
72644,115325,,1,873,2,2.29,0.0,407fc17f-bdf9-4349-b373-00034da47740,2014-05-11
72644,115326,,1,877,1,7.95,0.0,a426adaf-18d7-4cea-bf09-63f2d08a3a73,2014-05-11
72645,115327,,1,871,1,9.99,0.0,6ae5c3fd-89e4-40cc-9d27-bf10f91ab292,2014-05-11
72645,115328,,1,870,1,4.99,0.0,0a19bce9-db26-41e8-9257-fcf8f6a85ffd,2014-05-11
72645,115329,,1,880,1,54.99,0.0,1f39e499-e47a-405d-8a27-39973f09ec96,2014-05-11
72646,115330,,1,796,1,2443.35,0.0,dbd69aee-07ed-4dd3-98ed-b4b9953222be,2014-05-11
72646,115331,,1,872,1,8.99,0.0,2e3fec6a-fc4f-4a61-b415-b5c6ff91dc46,2014-05-11
72646,115332,,1,870,1,4.99,0.0,62a1dd09-ca2b-42a9-9d7f-e3e45c5afebc,2014-05-11
72646,115333,,1,708,1,34.99,0.0,4f3f4b02-ae3e-4d79-a6ea-1f21af2b7daf,2014-05-11
72647,115334,,1,872,1,8.99,0.0,ef16478e-66e8-42cd-9183-82bfe93cf1b5,2014-05-11
